id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,A_Seqv,B_Seqv,C_Seqv,D_Seqv
时间/s,主蒸汽温度,主蒸汽压力,主蒸汽流量,汽机功率,转速信号,高压缸排气温度,高压缸排气压力,高压缸内缸温度测点,中压缸排气温度,中压缸排气压力,#1级抽气温度,#1级抽气压力,#3级抽气温度,#3级抽气压力,#4级抽气温度,#4级抽气压力,#5级抽气温度,#5级抽气压力,#6级抽气温度1,#6级抽气压力1,#6级抽气温度2,#6级抽气压力2,A_Seqv,B_Seqv,A_S1,B_S1
20441,591.89996,212.11191,2136.3309,783.08185,2998.7981,357.09998,46.537903,580.5,267,4.2136862,391.5,6.2970185,433,1.905816,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,123.3,0.12685369,2.207,26.08,2.067,-0.669
20442,591.89996,212.0415,2139.527,783.08185,2998.7981,357.09998,46.360432,580.5,267,4.2136862,391.5,6.2970185,433,1.905816,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,123.3,0.12685369,2.212,26.105,2.066,-0.669
20443,592,212.0415,2139.527,783.08185,2998.7981,357.09998,46.360432,580.59998,267,4.2136862,391.5,6.2970185,433,1.905816,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,123.3,0.12685369,2.218,26.129,2.065,-0.67
20444,592,211.92471,2145.84,783.08185,2998.7981,357.09998,46.360432,580.59998,267,4.2136862,391.5,6.2970185,433,1.905816,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.224,26.153,2.064,-0.671
20445,592,211.92471,2145.84,780.90582,2998.7981,357.09998,46.360432,580.69995,267,4.2136862,391.5,6.2970185,433,1.851346,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.23,26.178,2.063,-0.672
20446,592,211.81361,2150.5648,780.90582,2998.7981,357.09998,46.198391,580.69995,267,4.1717303,391.5,6.2970185,433,1.851346,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.235,26.202,2.063,-0.672
20447,592.09998,211.81361,2150.5648,780.90582,2998.0122,357.09998,46.198391,580.69995,267,4.1717303,391.5,6.2970185,433,1.851346,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.241,26.227,2.062,-0.673
20448,592.09998,211.81361,2155.5289,780.90582,2998.0122,357.09998,46.198391,580.69995,267,4.1717303,391.5,6.2970185,433,1.851346,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.247,26.251,2.061,-0.674
20449,592.09998,211.74181,2155.5289,780.90582,2998.0122,357.09998,46.198391,580.69995,267,4.1717303,391.5,6.2970185,433,1.851346,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.253,26.275,2.06,-0.675
20450,592.19995,211.74181,2162.549,779.20282,2998.0122,357.09998,46.198391,580.69995,267,4.1717303,391.5,6.2970185,433,1.851346,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.259,26.3,2.059,-0.675
20451,592.19995,211.74181,2162.549,780.62189,2998.0122,357.09998,46.198391,580.69995,267,4.1717303,391.5,6.2970185,433,1.851346,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.265,26.324,2.058,-0.676
20452,592.29999,211.74181,2171.9469,780.62189,2998.0122,357.09998,46.028641,580.79999,267,4.1717303,391.5,6.2970185,433,1.851346,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.271,26.349,2.057,-0.677
20453,592.29999,211.74181,2171.9469,780.62189,2998.0122,357.09998,46.028641,580.79999,267,4.1717303,391.5,6.2970185,433,1.851346,339.20001,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.277,26.373,2.056,-0.677
20454,592.39996,211.79059,2183.1989,780.52734,2998.0122,357.09998,46.028641,580.79999,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.282,26.397,2.055,-0.678
20455,592.39996,211.79059,2183.1989,780.52734,2998.0122,357.09998,46.028641,580.89996,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.288,26.422,2.054,-0.679
20456,592.5,211.63861,2183.1989,783.17639,2998.0122,357.09998,46.028641,580.89996,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.294,26.446,2.054,-0.68
20457,592.5,211.74919,2194.9449,781.66272,2998.0122,357.09998,46.028641,580.89996,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.3,26.47,2.053,-0.68
20458,592.5,211.74919,2194.9449,781.66272,2999.0769,357.09998,45.8666,580.89996,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.306,26.495,2.052,-0.681
20459,592.5,211.74919,2203.1068,781.66272,2999.0769,357.09998,45.8666,580.89996,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.312,26.519,2.051,-0.682
20460,592.5,211.74919,2203.1068,781.66272,2999.0769,357.09998,45.8666,580.89996,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.318,26.543,2.05,-0.683
20461,592.59998,211.74919,2208.6969,781.66272,2999.0769,358.39999,45.8666,580.89996,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.324,26.568,2.049,-0.683
20462,592.59998,211.8109,2208.6969,780.52734,2999.0769,358.39999,45.8666,580.89996,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.33,26.592,2.049,-0.684
20463,592.59998,211.8109,2213.2399,778.54053,2999.0769,358.39999,45.8666,580.89996,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.336,26.616,2.048,-0.685
20464,592.79999,211.8756,2213.2399,778.54053,2999.0769,358.39999,45.696854,581,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.343,26.641,2.047,-0.686
20465,592.79999,211.8756,2218.8929,778.54053,2999.0769,358.39999,45.696854,581,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.12685369,2.349,26.665,2.046,-0.686
20466,592.79999,211.98569,2218.8929,776.26996,2999.0769,358.39999,45.696854,581.09998,267.69998,4.1717303,391.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.1242495,2.355,26.689,2.045,-0.687
20467,592.89996,211.98569,2224.4789,776.26996,2999.0769,358.39999,45.696854,581.09998,267.69998,4.1301363,394.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.1242495,2.361,26.714,2.045,-0.688
20468,592.89996,211.98569,2224.4789,776.26996,2999.8589,358.39999,45.696854,581.09998,267.69998,4.1301363,394.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.1242495,2.367,26.738,2.044,-0.689
20469,593,211.98569,2227.736,776.26996,2999.8589,358.39999,45.696854,581.09998,267.69998,4.1301363,394.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.1242495,2.373,26.762,2.043,-0.689
20470,593,212.08069,2227.736,776.74298,2999.8589,358.39999,45.696854,581.19995,267.69998,4.1301363,394.5,6.2970185,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1198459,122.3,0.1242495,2.379,26.787,2.042,-0.69
20471,593,212.08069,2231.1808,776.74298,2999.8589,358.39999,45.696854,581.19995,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.385,26.811,2.041,-0.691
20472,593.09998,212.08069,2231.1808,776.74298,3000.6628,358.39999,45.519382,581.19995,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.392,26.835,2.041,-0.691
20473,593.09998,212.20419,2235.1578,776.74298,3000.6628,358.39999,45.519382,581.19995,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.398,26.86,2.04,-0.692
20474,593.19995,212.20419,2235.1578,776.74298,3000.6628,358.39999,45.519382,581.19995,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.404,26.884,2.039,-0.693
20475,593.29999,212.30139,2236.798,776.74298,3000.6628,358.39999,45.519382,581.19995,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.41,26.908,2.038,-0.694
20476,593.29999,212.30139,2236.798,776.74298,3001.4949,358.39999,45.519382,581.19995,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.416,26.932,2.038,-0.694
20477,593.29999,212.30139,2235.9152,776.74298,3001.4949,358.39999,45.519382,581.29999,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.423,26.957,2.037,-0.695
20478,593.29999,212.42389,2235.9152,776.74298,3001.4949,358.39999,45.519382,581.29999,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.429,26.981,2.036,-0.696
20479,593.29999,212.42389,2236.4999,776.74298,3001.4949,358.39999,45.519382,581.29999,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.435,27.005,2.036,-0.697
20480,593.39996,212.5143,2236.4999,776.74298,3001.4949,358.39999,45.519382,581.29999,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.441,27.029,2.035,-0.697
20481,593.39996,212.5143,2236.7899,776.74298,3001.4949,358.39999,45.519382,581.29999,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.448,27.054,2.034,-0.698
20482,593.5,212.5965,2236.7899,778.06744,3001.4949,358.39999,45.519382,581.29999,267.69998,4.1301363,394.5,6.1103873,433,1.851346,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.454,27.078,2.033,-0.699
20483,593.5,212.5965,2237.0648,778.06744,3001.4949,358.39999,45.357353,581.39996,267.69998,4.1301363,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.46,27.102,2.033,-0.7
20484,593.5,212.5965,2237.0648,775.79694,3001.4949,358.39999,45.357353,581.39996,267.69998,4.1301363,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.4763889,157.8,0.1144658,122.3,0.1242495,2.467,27.126,2.032,-0.7
20485,593.5,212.7858,2236.9222,775.79694,3001.4949,358.39999,45.357353,581.39996,267.69998,4.1301363,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.1242495,2.473,27.151,2.031,-0.701
20486,593.69995,212.7858,2236.9222,775.79694,3001.4949,358.39999,45.357353,581.39996,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.1242495,2.479,27.175,2.031,-0.702
20487,593.69995,212.7858,2240.4459,777.78357,3001.4949,358.39999,45.357353,581.39996,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.1242495,2.486,27.199,2.03,-0.702
20488,593.69995,212.7858,2240.4459,777.78357,3001.4949,358.39999,45.357353,581.39996,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.1242495,2.492,27.223,2.029,-0.703
20489,593.69995,212.98949,2240.4459,776.55383,3001.4949,358.39999,45.357353,581.39996,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.1242495,2.499,27.248,2.029,-0.704
20490,593.79999,212.98949,2236.1952,776.55383,3001.4949,358.39999,45.357353,581.39996,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.1242495,2.505,27.272,2.028,-0.705
20491,593.79999,213.12109,2236.1952,776.55383,3001.4949,358.39999,45.357353,581.39996,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.511,27.296,2.027,-0.705
20492,593.79999,213.12109,2235.6962,776.55383,3001.4949,358.39999,45.357353,581.5,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.518,27.32,2.027,-0.706
20493,593.89996,213.12109,2235.6962,776.55383,3001.4949,358.39999,45.357353,581.5,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.524,27.344,2.026,-0.707
20494,593.89996,213.16629,2235.9669,776.55383,3001.4949,358.39999,45.357353,581.5,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.531,27.369,2.025,-0.708
20495,593.89996,213.16629,2235.9669,776.55383,3001.4949,358.39999,45.357353,581.5,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.537,27.393,2.025,-0.708
20496,593.89996,213.2827,2238.3429,776.55383,3001.4949,358.39999,45.357353,581.5,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.544,27.417,2.024,-0.709
20497,594.09998,213.2827,2238.3429,776.55383,3001.4949,358.39999,45.357353,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.55,27.441,2.023,-0.71
20498,594.09998,213.3978,2239.9269,777.21594,3001.1572,358.39999,45.357353,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.556,27.465,2.023,-0.71
20499,594.09998,213.3978,2239.9269,777.21594,3001.1572,358.39999,45.357353,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.563,27.49,2.022,-0.711
20500,594.09998,213.4668,2240.1149,777.21594,3001.1572,358.39999,45.357353,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.569,27.514,2.022,-0.712
20501,594.09998,213.4668,2240.1149,777.21594,3001.1572,358.39999,45.357353,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.576,27.538,2.021,-0.713
20502,594.09998,213.70419,2240.7748,777.21594,3001.1572,358.39999,45.357353,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.582,27.562,2.02,-0.713
20503,594.09998,213.70419,2240.7748,777.21594,3001.1572,358.39999,45.187592,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.589,27.586,2.02,-0.714
20504,594.29999,213.70419,2242.6808,776.55383,3001.1572,358.39999,45.187592,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.596,27.61,2.019,-0.715
20505,594.29999,213.80179,2242.6808,776.55383,3001.1572,358.39999,45.187592,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.602,27.635,2.019,-0.716
20506,594.29999,213.80179,2241.2782,778.82428,3001.1572,358.39999,45.187592,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.609,27.659,2.018,-0.716
20507,594.29999,213.987,2241.2782,778.82428,3001.1572,358.39999,45.187592,581.59998,267.69998,4.100116,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.615,27.683,2.017,-0.717
20508,594.29999,213.987,2240.5531,778.25671,3001.1572,358.39999,45.187592,581.59998,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.622,27.707,2.017,-0.718
20509,594.39996,213.987,2240.5531,778.25671,3001.1572,358.39999,45.187592,581.59998,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.628,27.731,2.016,-0.718
20510,594.39996,214.1803,2237.0961,776.93231,3001.1572,358.39999,45.187592,581.69995,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.635,27.755,2.016,-0.719
20511,594.39996,214.1803,2237.0961,776.93231,3000.4341,358.39999,45.187592,581.69995,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.642,27.779,2.015,-0.72
20512,594.39996,214.31609,2235.0682,776.36462,3000.4341,358.39999,45.187592,581.69995,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.648,27.803,2.015,-0.721
20513,594.39996,214.31609,2235.0682,776.36462,3000.4341,358.39999,45.187592,581.69995,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.655,27.828,2.014,-0.721
20514,594.5,214.4881,2232.6871,777.21594,3000.4341,358.39999,45.187592,581.69995,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.661,27.852,2.014,-0.722
20515,594.5,214.4881,2232.6871,777.21594,3000.4341,358.39999,45.187592,581.69995,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.668,27.876,2.013,-0.723
20516,594.5,214.5584,2230.6842,777.21594,3000.4341,358.39999,45.187592,581.69995,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.675,27.9,2.013,-0.724
20517,594.5,214.70839,2230.6842,777.21594,3000.4341,358.39999,45.187592,581.79999,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.93375647,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.681,27.924,2.012,-0.724
20518,594.5,214.70839,2230.6842,779.20276,3000.4341,358.39999,45.187592,581.79999,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.688,27.948,2.012,-0.725
20519,594.5,214.70839,2227.9491,776.17535,3000.4341,358.39999,45.187592,581.79999,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.695,27.972,2.011,-0.726
20520,594.59998,214.9827,2227.9491,776.17535,3000.4341,358.39999,45.187592,581.79999,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.701,27.996,2.01,-0.726
20521,594.59998,214.9827,2222.6671,777.49976,3000.4341,358.39999,45.187592,581.79999,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.708,28.02,2.01,-0.727
20522,594.59998,215.1857,2222.6671,777.49976,3000.4341,358.39999,45.187592,581.79999,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.715,28.044,2.009,-0.728
20523,594.69995,215.34169,2217.7311,778.82428,3000.4341,358.39999,45.187592,581.79999,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.721,28.068,2.009,-0.729
20524,594.69995,215.34169,2217.7311,778.82428,3000.2031,358.39999,45.187592,581.89996,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.728,28.092,2.008,-0.729
20525,594.79999,215.34169,2209.2911,778.82428,3000.2031,358.39999,45.187592,581.89996,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.735,28.116,2.008,-0.73
20526,594.79999,215.57219,2209.2911,778.82428,3000.2031,358.39999,45.187592,581.89996,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46785301,157.8,0.1144658,122.3,0.12061451,2.741,28.141,2.008,-0.731
20527,594.79999,215.57219,2202.691,778.82428,3000.2031,358.39999,45.187592,581.89996,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1144658,122.3,0.12061451,2.748,28.165,2.007,-0.731
20528,594.79999,215.83679,2202.691,780.24347,3000.2031,357.20001,45.187592,581.89996,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1144658,122.3,0.12061451,2.755,28.189,2.007,-0.732
20529,594.79999,215.83679,2195.3751,780.43268,3000.2031,357.20001,45.187592,581.89996,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1144658,122.3,0.12061451,2.762,28.213,2.006,-0.733
20530,594.79999,215.9827,2195.3751,780.43268,3000.2031,357.20001,45.187592,581.89996,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1144658,122.3,0.12061451,2.768,28.237,2.006,-0.734
20531,594.79999,215.9827,2187.755,780.43268,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0704572,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1144658,122.3,0.12061451,2.775,28.261,2.005,-0.734
20532,594.79999,216.19859,2187.755,781.18958,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1144658,122.3,0.12061451,2.782,28.285,2.005,-0.735
20533,594.89996,216.19859,2184.213,781.18958,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,122.3,0.12061451,2.789,28.309,2.004,-0.736
20534,594.89996,216.52469,2184.213,780.62195,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,122.3,0.12061451,2.795,28.333,2.004,-0.736
20535,594.89996,216.52469,2179.0511,780.62195,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,122.3,0.12061451,2.802,28.357,2.003,-0.737
20536,595,216.61879,2179.0511,780.62195,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,122.3,0.12061451,2.809,28.381,2.003,-0.738
20537,595,216.61879,2173.7802,780.62195,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,122.3,0.12061451,2.816,28.405,2.003,-0.739
20538,595,216.963,2173.7802,783.46027,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,122.3,0.12061451,2.823,28.429,2.002,-0.739
20539,595,217.10449,2169.441,783.46027,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,122.3,0.11803751,2.829,28.453,2.002,-0.74
20540,595,217.10449,2169.441,783.46027,2999.4402,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,123.3,0.11803751,2.836,28.477,2.001,-0.741
20541,595,217.10449,2165.045,783.46027,2998.7112,357.20001,45.187592,581.89996,267.69998,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,123.3,0.11803751,2.843,28.501,2.001,-0.741
20542,595,217.4137,2165.045,781.75732,2998.7112,357.20001,45.187592,581.89996,267.20001,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,123.3,0.11803751,2.85,28.525,2,-0.742
20543,595,217.55669,2161.005,781.75732,2998.7112,357.20001,45.187592,581.89996,267.20001,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,123.3,0.11803751,2.857,28.549,2,-0.743
20544,595.09998,217.55669,2161.005,781.75732,2998.7112,357.20001,45.187592,581.89996,267.20001,4.0462244,394.5,6.1103873,433,1.81033,338.40002,0.9144423,260.40002,0.46012732,157.8,0.1111654,123.3,0.11803751,2.864,28.572,2,-0.744
